Masked_User_Id,1_11Score,1_12Score,2_14Score,2_15Score,3_17Score,3_18Score,1_11Grade,1_12Grade,2_14Grade,2_15Grade,3_17Grade,3_18Grade,Term,Repetitions,Dropped
stu2923,2,1,1,0,2,0,2.85,3.6,3.8,4,2.45,3.45,201408,0,NO
stu2924,8,4,4,4,6,5,3.5,3.55,3.15,3.85,3.8,3.65,201408,0,NO
stu2925,9,8,4,3,14,4,3.45,3.45,3.25,3.6,3.25,3.75,201408,0,NO
stu2929,4,1,2,5,-1,0,3.45,3.55,2.85,3.35,2.9,3.7,201408,0,NO
stu2932,0,1,1,0,3,0,2.85,3.7,3.7,4,3.6,4,201408,0,NO
stu2934,-6,-1,5,3,8,2,1.85,2.2,2.8,3.2,3.4,3.85,201408,0,NO
stu2935,4,3,5,5,0,3,2.7,3.95,1.8,3.3,3.15,3.85,201408,0,NO
stu2940,0,0,0,0,0,0,2.45,3.5,2.7,3.25,2.9,3.3,201408,0,NO
stu2942,-2,5,10,9,10,6,1.65,2.7,3,3.6,2.75,3.35,201408,0,NO
stu2949,0,-2,2,0,7,3,2.3,2.55,1.6,2.4,2.6,2.3,201408,0,NO
stu2958,8,4,9,10,7,2,2.9,3.7,3.4,3.6,2.75,3.35,201408,0,NO
stu2961,1,7,7,7,5,3,3.9,3.8,2.5,3.1,3.15,3.75,201408,0,NO
stu2963,5,8,3,9,1,7,2.1,2.9,2.75,3.35,2.75,3.45,201408,0,NO
stu2965,3,1,5,2,1,3,2.9,3.35,2.65,2.9,2.6,2.95,201408,0,NO
stu2973,11,-3,8,3,5,3,1.55,1.6,1.55,3.65,2.55,3.65,201408,0,NO
stu2977,,,,,,,,,,,,,201408,0,NO
stu2988,2,0,4,4,8,4,2.65,2.85,2.55,3.7,3.35,3.8,201408,0,NO
stu2990,,,,,,,,,,,,,201408,0,YES
stu2991,2,5,4,-1,7,0,0.8,2.85,2.25,2.2,1.85,2,201408,0,NO
stu2992,10,0,14,3,11,2,2.1,1.45,2.25,2.9,2.6,3.4,201408,0,NO
stu2995,1,3,6,0,3,3,2.7,3.4,2.5,3.6,3.65,3.85,201408,0,NO
stu2998,2,6,5,-3,-1,1,1.5,2.9,2.75,2.35,1.1,2.4,201408,0,NO
stu2999,4,4,2,4,15,11,3,2.75,2.15,2.65,2.7,3.65,201408,0,NO
stu3000,-3,0,1,-1,1,-1,3.25,3.25,2.45,0,2.75,2.65,201408,0,NO
dstu142,27,3,16,8,18,24,3.35,2.05,2.25,3.75,2.9,4,201408,2,NO
stu3001,9,-1,5,8,8,2,2.4,1.75,2.1,2.4,1.5,2,201408,0,NO
stu3002,,,,,,,,,,,,,201408,0,YES
stu3003,11,5,4,10,14,15,3.05,3.95,3.1,3.25,2.65,3.55,201408,0,NO
stu3005,5,7,4,-3,1,2,2.45,2.3,1.85,2.25,2.1,2.5,201408,0,NO
stu3006,3,7,11,4,5,3,3.1,3.7,3.85,4,4,4,201408,0,NO
stu3007,2,1,8,4,4,-1,3.1,2.7,1.95,2.15,2.05,1.2,201408,0,NO
stu3009,2,3,8,7,,3,2.75,2.55,3.75,3.1,,4,201408,0,NO
stu3011,9,2,5,11,9,3,2.4,3,2.25,3.3,3.55,3.2,201408,0,NO
stu3012,-1,2,5,7,3,4,1.35,1.6,2.5,2.25,2.35,3.25,201408,0,NO
stu3014,11,14,5,5,2,19,3,3.75,2.5,3.05,3.3,3.9,201408,0,NO
stu3019,0,0,6,0,8,1,3.7,3.8,2.9,2.9,3.45,3.4,201408,0,NO
stu3022,,,,,,,,,,,,,201408,0,YES
stu3025,11,0,6,5,11,3,3.85,3.65,2.7,3.5,3,3.75,201408,0,NO
stu3026,,-1,0,2,,,,3.8,0,4,,,201408,0,YES
stu3028,5,1,4,6,4,3,2.75,3.65,3.5,3.4,2.5,2.65,201408,0,NO
stu3034,7,5,4,9,4,20,2.85,2.85,1.75,2.3,2.5,3.75,201408,0,YES
stu3035,2,7,4,11,16,5,2.5,3.4,2.35,3.6,2.95,3.65,201408,0,NO
stu3037,26,17,17,9,20,26,3.25,3.65,3.5,3.75,3.2,3.85,201408,0,NO
stu3038,6,0,10,2,1,0,2,1,3.05,3.7,3.1,3.75,201408,0,NO
stu3040,7,9,6,9,12,8,2.95,3.75,2.25,3.6,3.35,3.95,201408,0,NO
stu3042,2,1,3,0,1,2,2.25,3.25,1.4,3.4,3.45,4,201408,0,NO
stu3043,9,5,13,7,15,11,3.65,4,3.7,4,3.85,4,201408,0,NO
stu3047,3,1,7,1,0,0,2.35,2.65,2.75,2.75,2.85,2.85,201408,0,NO
stu3050,,1,0,,,,,3.8,0,,,,201408,0,YES
stu3051,10,3,0,7,19,2,1.95,2.95,1.3,1.85,0.55,2.1,201408,0,NO
stu3052,8,3,5,2,11,4,3.45,3.75,3.3,3.5,3.6,3.95,201408,0,NO
stu3053,4,-2,1,1,3,-1,2.3,3.2,2.9,3.95,2.65,3.9,201408,0,NO
stu3054,1,1,4,2,-1,0,2.95,3.8,2.75,3.55,3,3.4,201408,0,NO
stu3055,7,-2,3,0,1,2,3.7,3.75,3.05,3.95,3.35,3.95,201408,0,NO
stu3056,,,,,0,2,,,,,2.8,3.4,201408,0,YES
stu3059,,,,,,,,,,,,,201408,0,NO
stu3061,6,1,2,3,8,2,3.35,3.5,2.3,3.15,3.2,3.5,201408,0,NO
stu3063,,,,,0,0,,,,,3,3.4,201408,0,YES
stu3065,,,2,0,3,,,,1.25,1.55,1.7,,201408,0,YES
stu3068,10,8,-1,-1,2,0,2.15,2.4,1.55,1.55,1.6,1.95,201408,0,NO
stu3069,0,,,-3,-1,0,2.05,,,1.55,1.5,2.15,201408,0,NO
stu3072,-1,-1,,-1,,,2.15,2.3,,1.85,,,201408,0,YES
stu3077,5,5,10,10,10,7,3.5,3.95,3.6,4,3.65,4,201408,0,NO
stu3080,6,6,-6,,,,1.65,2.25,1.2,,,,201408,0,YES
stu3083,0,3,2,1,2,2,2.05,2.3,1.6,1.6,1.4,2.3,201408,0,NO
stu3085,-2,0,0,0,1,0,3.8,3.8,2.4,3.8,3.8,4,201408,0,NO
stu3089,7,4,4,4,7,1,3.15,3.6,3.3,3.8,3.35,3.55,201408,0,NO
stu3091,7,0,1,1,11,0,2.7,2.2,1.5,2.5,2.55,3.55,201408,0,NO
stu3092,6,7,14,9,7,2,2.35,2.9,3.2,3.7,3.75,3.8,201408,0,NO
dstu143,23,11,11,10,13,20,2.75,3.8,2.95,3.8,2.25,3.2,201408,2,NO
stu3096,,,,,,,,,,,,,201408,0,NO
stu3100,8,,4,3,,,1.05,,3.25,3.65,,,201408,0,YES
stu3101,22,14,3,9,11,23,3.1,3.65,1.95,3.45,2.25,3.65,201408,0,NO
stu3103,-3,-1,0,0,2,0,3.7,3.6,2,3.8,2.85,3.8,201408,0,NO
stu3104,2,2,5,1,-2,5,2.9,3,2.25,2.6,1.15,3.7,201408,0,NO
stu3108,-2,4,6,0,5,1,1.7,1.6,2.45,2.2,2.2,1.7,201408,0,NO
stu3113,6,5,3,1,8,3,3.45,3.55,3.4,3.65,3.4,3.55,201408,0,NO
stu3116,2,0,6,4,3,3,3.05,3.5,1.95,3.15,2.7,3.2,201408,0,NO
stu3117,1,3,4,3,0,6,2.95,3.6,2.7,3.2,2.25,2.75,201408,0,NO
stu3119,6,0,5,2,5,2,2.75,2.75,2.85,3.3,2.85,3.1,201408,0,NO
stu3122,24,0,12,9,17,27,2.9,3.3,3.25,3.1,3.25,3.75,201408,0,NO
stu3124,7,9,12,2,12,7,2.95,3.4,3.1,3.8,3.1,3.7,201408,0,NO
dstu147,,,7,-1,,,,,2.2,1.9,,,201408,2,NO
stu3129,4,-1,1,4,5,1,1.6,0.55,1.15,0.95,1.2,1.2,201408,0,NO
stu3130,-2,1,1,-1,10,0,0,0,0,0,0.9,3.55,201408,0,YES
dstu148,3,0,0,2,13,1,1.65,2.7,1.15,2.25,1.5,2,201408,2,YES
stu3135,4,3,3,5,9,0,2.35,3.5,2.05,3.15,3.55,3.75,201408,0,YES
stu3139,4,9,7,1,0,4,2.8,3.7,3.45,3.45,3.45,3.75,201408,0,NO
stu3140,5,,2,2,-1,6,2.25,,2.3,2.75,2.75,3.1,201408,0,NO
stu3141,,,,,,,,,,,,,201408,0,YES
stu3142,,,,,0,1,,,,,3,3.4,201408,0,YES
stu3143,0,5,14,0,6,0,3.45,3.9,3.1,3.95,3.55,3.95,201408,0,NO
stu3144,-1,3,,,3,,3.55,3.05,,,1.6,,201408,0,NO
stu3148,-2,0,0,0,0,0,2.25,3.75,2.5,3,3,3.55,201408,0,NO
stu3150,0,10,8,-1,8,5,0.7,1.7,2.05,1.95,2.25,2.6,201408,0,YES
stu3151,-1,1,-1,2,0,8,2.7,2.7,2.8,2.6,3.15,3.9,201408,0,NO
stu3152,,,,,,,,,,,,,201408,0,YES
stu3153,2,-1,5,0,7,-1,2.55,2.45,2.55,2.35,3.1,2.55,201408,0,YES
stu3156,0,1,6,0,7,3,2.85,3.3,3.5,3.5,2.7,3.35,201408,0,NO
stu3157,-1,,9,0,4,,3.45,,2.9,2.2,2.45,,201408,0,NO
stu3160,9,7,9,10,4,3,2.85,3.65,3.3,3.9,3.1,3.65,201408,0,NO
stu3161,,,,,,,,,,,,,201408,0,YES
stu3163,3,3,11,-1,,6,3.05,3.85,3.1,3.45,,3.1,201408,0,NO
stu3164,4,1,13,9,5,7,2.7,1.95,1.85,3.5,3.15,3.65,201408,0,NO
stu3169,5,1,6,3,15,6,2.5,2.95,2.55,2.9,2.4,3.65,201408,0,NO
stu3171,5,2,7,2,16,3,2.8,3.35,1.7,2.2,2.95,3.5,201408,0,NO
stu3175,7,3,5,8,17,6,2.85,3.5,2.35,3.85,1.4,3.55,201408,0,NO
stu3177,9,0,2,2,7,4,1.65,2.25,2.2,2.4,2.7,3.35,201408,0,NO
dstu149,6,4,5,-1,7,2,2.95,3.4,2.85,2.85,3.35,3.15,201408,2,NO
stu3178,-2,3,8,-1,12,4,2.2,3.1,2,2.75,1.6,2.9,201408,0,NO
stu3179,,0,,,,,,3.2,,,,,201408,0,YES
stu3181,4,0,5,2,0,1,2.25,2.05,2.2,2.2,1.9,2.1,201408,0,NO
stu3182,12,2,7,6,17,5,1.7,1.05,1.35,2.9,3.1,3.8,201408,0,NO
stu3183,-1,0,-1,-4,0,-1,0.85,0,0.6,0.8,1.3,1.5,201408,0,YES
stu3188,-2,0,,0,4,0,2.5,3,,3.95,3,3.5,201408,0,NO
stu3189,1,0,,2,-1,,3,1.95,,1.75,2.45,,201408,0,NO
stu3192,,-1,1,1,1,6,,2.5,1.95,2.85,2.4,3,201408,0,YES
stu3193,0,0,0,0,2,,2.05,3.1,0.95,1.3,2.1,,201408,0,NO
stu3194,1,1,3,0,0,0,2.45,1.45,1.15,0.55,0,1.4,201408,0,NO
stu3196,1,1,11,10,6,6,2.35,3.45,3.5,3.55,3.05,3.6,201408,0,NO
stu3202,5,-1,12,4,13,8,3.7,3.5,2.7,3.2,2.75,3.55,201408,0,NO
stu3206,-2,0,0,0,0,0,2.4,3.25,2.85,3.3,2.4,3.2,201408,0,YES
stu3207,5,4,2,3,1,4,2,2.7,2.2,2.55,2.65,2.65,201408,0,NO
stu3208,1,4,7,8,12,1,2.25,2.95,2.55,3.3,3.2,3.4,201408,0,NO
stu3209,4,4,6,1,4,3,3.35,3.5,3.25,3.55,3.25,3.8,201408,0,NO
stu3210,4,1,0,0,1,0,3.7,3.95,3.4,3.65,3.6,4,201408,0,NO
dstu150,-5,4,10,0,4,-2,1.45,1.95,2.3,2.55,2.05,1.35,201408,2,NO
stu3217,4,6,3,2,4,6,2.95,3.35,3.05,3.75,3,3.7,201408,0,NO
stu3221,,,,,,,,,,,,,201408,0,NO
stu3224,2,3,4,2,-1,1,3.45,3.15,2.5,3.7,2.7,3.4,201408,0,NO
stu3229,5,2,5,8,7,0,2.1,2.55,1.75,3.2,2.85,3.35,201408,0,NO
dstu152,3,1,1,1,8,,0.4,0.1,0.4,0.15,0.9,,201408,2,NO
dstu153,1,-1,-2,-1,-2,-2,2.4,1.2,2.65,2.95,2.45,2.35,201408,2,NO
stu3238,2,9,10,8,9,13,2.95,3.65,3.2,3.65,3.35,4,201408,0,NO
stu3239,1,6,11,9,5,6,2.65,3.05,2.8,3.5,2.75,3.05,201408,0,NO
stu3244,8,2,6,0,-2,0,3,3.15,3.2,3.7,3,3.55,201408,0,NO
dstu154,8,1,,2,4,2,2.9,3.35,,2.05,1.65,2,201408,2,NO
stu3250,11,-1,13,1,10,3,2.45,2.45,3.05,2.9,3.5,3.55,201408,0,NO
stu3254,0,1,0,-2,-1,-1,0,3.4,2.55,2.35,2.45,1.6,201408,0,NO
dstu155,,,,,,,,,,,,,201408,2,YES
stu3256,3,-2,3,1,2,1,1.55,2.4,1.1,1.15,1.5,1.5,201408,0,NO
stu3261,4,8,12,6,3,1,2,2.6,2.1,2.05,1.25,2.1,201408,0,NO
stu3262,,,,,,,,,,,,,201408,0,YES
stu3263,2,7,5,4,10,5,1.9,2.45,1.25,1.95,1.95,2.7,201408,0,NO
stu3264,6,6,2,4,9,0,1.55,2.3,1.5,2.4,2,1.85,201408,0,NO
stu3267,-1,0,0,0,0,0,3.3,4,2.25,3.5,2.75,3,201408,0,NO
dstu156,,3,4,2,6,9,,0.8,1.65,1,0.7,3.7,201408,2,NO
stu3275,6,-4,7,-1,9,,2.4,2.4,1.65,1.65,1.45,,201408,0,NO
stu3277,5,5,7,5,-3,2,2.75,3.25,2.8,3.25,2.75,3.5,201408,0,NO
stu3278,14,0,6,1,8,1,2.55,2.5,2.4,0,2.3,0,201408,0,NO
stu3280,4,0,1,0,5,2,3.1,3.1,2.75,3.35,2.1,2.45,201408,0,NO
dstu157,,,,,,,,,,,,,201408,2,NO
stu3281,5,1,8,2,6,7,2.15,3,2.85,2.6,3.15,3.35,201408,0,NO
stu3282,6,0,14,14,14,10,3.3,2.25,3.5,3.95,3.35,3.7,201408,0,YES
stu3286,5,3,-2,5,10,1,2.95,2.55,2.1,1.55,2.5,2.85,201408,0,YES
stu3288,3,-1,0,-1,0,0,1.6,3.55,2.05,0,2.75,4,201408,0,NO
stu3289,3,4,6,5,8,4,1.85,3,1.55,3.95,2.95,3.6,201408,0,NO
stu3290,0,1,4,0,2,3,2.65,3.55,2.5,3.35,2.3,3.4,201408,0,NO
stu3294,,,,,,,,,,,,,201408,0,YES
stu3295,,,,,,,,,,,,,201408,0,YES
stu3299,8,5,6,7,7,5,1.95,2.15,2.45,2.75,3.75,4,201408,0,NO
stu3300,4,-2,6,2,4,0,3.65,2.65,3.2,3.35,3.6,3.85,201408,0,NO
stu3305,-3,2,10,0,0,2,2.7,1.7,2.45,1.8,1.3,1.7,201408,0,NO
stu3306,1,-3,7,4,11,5,2.3,0,2.1,3.3,1.8,3.3,201408,0,NO
stu3308,10,9,3,7,11,4,2.1,2.6,1.8,2.7,3.35,3.7,201408,0,NO
stu3315,0,0,5,3,6,-1,1.85,1.6,2.15,1.65,1.6,0.6,201408,0,YES
stu3316,1,5,2,6,-1,-1,2.05,3.05,2.65,2.9,1.75,3.05,201408,0,NO
dstu158,,,,,,,,,,,,,201408,2,YES
stu3318,-1,0,1,0,1,0,2.95,3.45,2,2.75,3.55,3.7,201408,0,NO
stu3319,11,0,14,3,14,2,2.15,2.25,2.1,2.85,2.5,3.6,201408,0,NO
stu3326,6,0,7,7,10,1,3.1,2.35,2.85,3.55,3.25,2.35,201408,0,NO
stu3332,11,3,6,5,12,5,3.6,3.4,2.8,3.05,3.35,3.35,201408,0,NO
stu3333,4,5,0,5,8,-2,2.95,3.3,1.95,2.4,2.6,2.35,201408,0,NO
stu3334,1,2,5,-1,8,1,2.55,3,2.15,2.15,2.4,2.95,201408,0,NO
stu3339,-3,0,3,7,2,11,2.65,2.85,2.15,3.65,2.55,3.15,201408,0,NO
stu3344,9,1,4,0,4,0,3.15,3.15,3.35,2.45,3,2.15,201408,0,NO
stu3346,,,,,0,1,,,,,3.2,3.6,201408,0,YES
stu3348,4,0,4,11,10,11,2.5,3.5,2.25,2.7,3.45,3.6,201408,0,NO
stu3349,11,3,6,6,10,3,2.85,2.7,2.05,2.35,2.65,2.7,201408,0,NO
stu3354,9,6,3,4,7,5,3.6,3.3,3.4,3.55,2.3,3.4,201408,0,NO
stu3358,-3,4,1,2,5,0,2,3.7,2.4,4,3.45,3.95,201408,0,NO
stu3359,0,0,0,0,4,0,3.3,3.7,0,0,1.45,3.3,201408,0,NO
stu3360,0,1,2,0,-2,-1,2.6,3.15,2.55,3,2.6,3,201408,0,NO
dstu159,0,0,5,4,-4,6,0,0,1.55,2.8,1.45,1.4,201408,2,YES
stu3364,2,6,6,0,6,1,1.7,3.95,2.3,3.5,3.3,3.85,201408,0,NO
stu3365,24,12,8,8,11,27,3.15,4,3.45,3.8,2.95,4,201408,0,NO
stu3366,4,2,9,,,2,1.9,3.25,3.15,,,2,201408,0,NO
stu3370,7,-1,6,0,6,2,2.35,0,1.8,0,2.45,2.95,201408,0,NO
stu3372,2,2,2,1,3,0,1.5,3.8,2.85,3.1,2.25,3.85,201408,0,NO
stu3376,5,4,9,7,1,2,2.8,3.6,3.8,3.75,2.95,3.45,201408,0,NO
stu3377,6,0,1,-1,0,6,2.85,2.65,2.75,2.65,2.85,3,201408,0,NO
stu3378,-1,10,4,5,9,2,2.75,3.35,2.2,2.75,2.3,3.65,201408,0,NO
stu3384,2,2,11,9,17,4,3.3,2.4,3.4,3.6,3.05,3.05,201408,0,NO
stu3387,1,4,5,4,-2,2,3,2.9,3,3.5,2.3,3.05,201408,0,NO
stu3391,,,,,,,,,,,,,201408,0,YES
stu3392,-1,0,1,0,0,0,3.25,3.95,2.75,3.75,3.55,3.8,201408,0,NO
stu3394,4,5,1,11,9,-2,3.5,3.95,1.5,3.75,2.85,3.15,201408,0,NO
stu3396,1,-2,4,-1,4,2,2.5,2.95,2.45,3.05,2.85,3.75,201408,0,NO
stu3399,9,2,1,7,16,8,2.45,2.5,1.55,2.85,3.15,3.85,201408,0,NO
stu3400,3,1,5,-1,5,3,1.6,1.65,3.3,2.95,2.4,3.05,201408,0,NO
stu3401,-2,5,4,7,2,3,1.1,2.35,1.9,2.6,1.85,2.7,201408,0,NO
stu3402,5,2,2,7,3,4,3.65,3.2,3.05,3.55,3.1,3.95,201408,0,NO
stu3403,,,,,,,,,,,,,201408,0,NO
stu3404,6,7,,,,,1.5,1.75,,,,,201408,0,YES
stu3405,6,1,1,3,-5,1,2.2,3.2,2,3.1,3.1,3.3,201408,0,NO
stu3407,1,-2,3,0,6,9,2.75,2.8,2.35,2.6,3.05,2.95,201408,0,NO
stu3409,6,,10,10,,4,2.8,,2.45,2.8,,2.45,201408,0,NO
stu3410,5,-1,4,-2,3,-1,2.35,0,1.85,1.75,2.3,0,201408,0,NO
dstu160,,,,,,,,,,,,,201408,2,NO
stu3414,-1,4,,,,,1.3,0.5,,,,,201408,0,YES
stu3415,4,-2,8,10,7,6,1.85,1.4,1.65,2.9,2.1,2.5,201408,0,NO
stu3416,3,3,1,2,,0,2.7,3.35,3.5,3.55,,3.3,201408,0,NO
stu3417,12,5,14,4,6,3,3.4,3.8,3.25,3.95,3.4,4,201408,0,NO
stu3418,,,11,3,5,6,,,2.6,3.45,3.6,3.8,201408,0,NO
stu3419,4,8,8,4,2,11,2.4,3.55,3.65,3.75,3.35,3.75,201408,0,NO
stu3421,5,9,10,7,1,8,2.95,3.65,3.15,3.65,2.7,3.45,201408,0,NO
stu3423,3,4,2,4,-1,10,2.65,3.4,3.4,3.65,2.5,3.55,201408,0,NO
stu3424,9,4,4,7,5,6,3.6,3.7,3.6,3.75,3.5,3.95,201408,0,NO
stu3425,,,,,,,,,,,,,201408,0,NO
stu3426,4,2,7,-1,2,3,2.4,2.75,2.1,2.1,2.25,2.75,201408,0,NO
dstu161,-3,2,8,2,0,1,1.85,2.25,2.15,2.15,0,1.6,201408,2,NO
stu3431,1,7,-3,1,,,0,3.8,0,3.4,,,201408,0,YES
stu3435,8,2,-2,3,-6,11,1.55,2,1.55,2.15,1,3.5,201408,0,NO
stu3436,5,11,5,7,5,2,2.5,3.25,2.65,3.5,3.7,3.75,201408,0,NO
stu3439,4,-2,7,4,9,5,2.7,2.85,2.5,2.9,2.5,3.4,201408,0,NO
stu3443,3,1,7,3,1,5,2.9,2.9,2.9,3.65,3.1,3.55,201408,0,NO
stu3450,4,3,8,5,0,5,2.5,2.35,2.2,3.4,1.75,1.95,201408,0,NO
stu3452,4,1,2,4,0,6,3.45,3.55,2.75,3.75,3.25,3.5,201408,0,NO
stu3458,2,0,7,2,1,6,1.9,1.55,2.35,2.5,2.5,2.35,201408,0,NO
stu3460,6,5,6,6,9,4,1.3,1.9,1.25,2,2.05,2.45,201408,0,YES
stu3463,-1,0,0,0,0,0,2.95,4,1.95,3.55,3.25,3.7,201408,0,NO
stu3467,0,11,0,1,1,7,1.8,2.95,1.45,2.4,2.05,3.1,201408,0,NO
stu3470,3,8,3,4,-7,3,2.05,2.95,2.3,2.55,1.4,2.35,201408,0,NO
stu3471,6,3,8,5,12,2,3.1,3.3,3,3.65,2.9,3.35,201408,0,NO
stu3483,2,-1,-2,14,7,4,2.5,3.55,1.3,3.9,1.8,3.35,201408,0,NO
stu3485,5,0,3,0,3,2,1.8,1.5,1.35,1.7,1.65,1.75,201408,0,NO
stu3487,9,1,1,1,,4,2.75,3.05,3,3.15,,2.85,201408,0,NO
stu3489,3,1,-2,3,1,5,2.5,3.05,2.55,3.25,3.8,3.8,201408,0,NO
stu3494,-2,6,10,5,4,0,1.45,2.2,2.85,3.05,2.5,3.7,201408,0,NO
stu3497,9,6,6,3,1,5,2.75,3.45,3.1,3.55,2.4,3.2,201408,0,NO
stu3498,6,-1,-1,6,1,4,2.9,2,2.6,3.45,3.2,3.45,201408,0,NO
stu3503,8,1,10,3,-5,1,2.35,3.35,2.8,3.75,2.7,3.5,201408,0,NO
dstu163,,2,0,,15,,,1.45,0,,1.9,,201408,2,NO
stu3509,,1,,3,4,0,,1.55,,1.25,1.4,2.1,201408,0,YES
stu3511,0,0,6,4,5,6,1.15,2.35,2.75,3.1,2.75,3.15,201408,0,NO
stu3512,1,3,-3,1,11,0,2.45,2.45,2.45,2.3,1.7,2.1,201408,0,NO
stu3514,2,3,0,3,1,6,3.4,3.4,3,3.75,2.9,2.95,201408,0,NO
stu3516,2,-1,2,2,0,8,2,2.65,2.3,2.7,1.6,3.2,201408,0,NO
stu3517,7,-1,3,3,22,7,2.25,2.35,1.9,1.9,2,2.75,201408,0,NO
stu3518,15,4,7,5,3,4,1.95,2.75,2.7,3.05,2.15,2.6,201408,0,YES
stu3528,,3,2,3,,,,3.8,0,3.6,,,201408,0,YES
stu3530,,,,,,,,,,,,,201408,0,NO
stu3531,5,3,7,2,12,6,2.95,3.65,3,2.45,3.5,3.85,201408,0,NO
stu3535,-2,,-1,,2,0,2.65,,2.15,,2.55,2.55,201408,0,NO
stu3537,6,3,8,5,12,5,2.65,2.7,1.65,1.9,2.85,3.6,201408,0,NO
stu3546,2,1,1,10,-2,1,2.7,0,1.95,3.65,1.6,2.75,201408,0,NO
stu3548,5,0,3,0,4,0,2.8,3.7,2.4,3.75,2.4,4,201408,0,NO
stu3549,10,3,4,1,12,1,3.1,2.9,2.1,3.35,2.6,3.9,201408,0,NO
dstu164,,,,,,,,,,,,,201408,3,NO
stu3551,,,,,,,,,,,,,201408,0,YES
stu3552,0,-1,12,9,9,6,2.8,3.25,2.2,2.75,3.4,3.7,201408,0,NO
stu3554,8,2,5,1,9,4,3,3.45,3.35,3.6,2.8,3.1,201408,0,NO
stu3556,10,1,12,3,1,7,2.4,2.75,3.25,3.95,2.45,3.4,201408,0,NO
stu3558,2,4,-1,2,-1,2,2.6,3.15,2.7,3.15,3.05,3.2,201408,0,NO
stu3559,1,2,0,0,1,0,3.35,4,4,4,3.75,4,201408,0,NO
stu3562,-5,0,7,1,7,1,2.1,2.7,1.7,1.8,2.5,3.2,201408,0,NO
stu3563,8,9,6,4,9,5,2.65,2.95,2.05,2.85,3.5,3.6,201408,0,NO
stu3568,,0,0,0,,0,,1.8,2,3.25,,2.65,201408,0,YES
dstu166,2,0,0,2,3,0,1.6,1.85,0,2.35,1.6,2.55,201408,2,NO
dstu167,12,2,,-2,2,,1.7,1.35,,0.65,0,,201408,2,YES
stu3574,,0,4,1,2,3,,1,2.6,2.55,1.85,2.6,201408,0,NO
stu3576,1,9,4,0,,13,0,4,0,3.8,,3.8,201408,0,YES
stu3579,9,1,2,-1,5,1,2.6,3.75,2.25,3.7,2.7,3.75,201408,0,NO
stu3583,5,-2,5,0,9,3,2.3,2.35,1.95,2.05,2.35,2.35,201408,0,NO
stu3586,13,2,5,5,6,2,3.2,2.6,2.55,3.7,2.55,2.65,201408,0,NO
stu3587,11,2,4,4,6,2,3.15,3.5,3,3.45,3.5,3.95,201408,0,NO
stu3588,3,0,0,4,,3,1.05,3.5,0.4,2.1,,2.45,201408,0,NO
stu3590,6,1,12,2,5,10,2.55,1.7,2.55,2.5,2.75,3.85,201408,0,NO
stu3594,7,1,1,0,3,0,2.5,3.55,1,3.3,3,4,201408,0,NO
stu3596,8,1,8,2,4,5,2,1.6,2.45,2,2.2,2.9,201408,0,NO
stu3597,3,2,0,5,3,3,2.7,3.35,2.8,3.5,2.5,3.3,201408,0,NO
stu3598,7,5,17,12,13,4,3.6,3.9,3.4,3.95,3.95,3.75,201408,0,NO
stu3600,5,1,10,,4,0,1.95,1,2.1,,2.9,2.2,201408,0,YES
stu3602,2,2,4,2,-2,1,2.85,3.25,2.2,3.15,2.8,3.1,201408,0,NO
stu3606,-6,6,11,7,8,3,2.95,3.35,3.65,3.75,3.65,3.95,201408,0,NO
stu3608,4,,9,2,9,5,1.95,,2.35,1.95,2.05,2.6,201408,0,NO
stu3609,11,2,7,4,7,9,3.5,3.75,2.6,2.85,3.2,3.75,201408,0,NO
stu3611,5,7,7,5,1,0,2.6,2.95,0.85,2.85,1.55,3.65,201408,0,YES
stu3612,8,6,5,2,6,2,3.5,2.8,2.9,3.65,3.05,4,201408,0,NO
stu3614,5,2,4,3,7,4,3.65,3.85,3.7,3.75,3.75,3.85,201408,0,NO
stu3615,7,5,11,5,18,8,3.05,3.1,3,3.25,2.55,3,201408,0,NO
stu3616,-2,-1,3,1,4,-1,1.4,1.65,2.3,2.55,0,2.35,201408,0,NO
stu3617,5,0,16,10,9,8,3.5,3.45,3.35,3.95,3.85,3.9,201408,0,NO
stu3618,1,-2,5,-1,1,9,2.25,2.05,1.6,2.5,2,2.7,201408,0,NO
stu3621,1,4,7,2,3,3,2.3,2.5,2.2,2.75,2.5,2.55,201408,0,NO
stu3622,-2,1,3,1,5,7,2.45,2.05,2.25,0,2.3,2.75,201408,0,YES
dstu168,0,2,10,3,8,1,2.85,3.3,1.9,1.25,2.2,2.9,201408,2,NO
stu3624,6,1,1,0,3,1,2.55,3.75,1.35,3.7,3.25,3.75,201408,0,NO
stu3627,2,2,6,-2,5,1,2.1,2.7,2.8,2.75,3.15,3.45,201408,0,NO
stu3628,0,-1,0,2,2,1,2.55,3.4,2.25,2.8,2.8,3,201408,0,NO
stu3629,-1,-1,13,0,4,0,3.4,3.9,3.1,3.25,3.7,3.85,201408,0,NO
stu3630,3,0,8,0,2,2,2.2,1.3,2.85,2,2.65,3.4,201408,0,NO
stu3631,1,1,2,9,5,0,2.35,1.7,1.7,3.1,2.9,2.4,201408,0,NO
stu3633,0,2,9,-1,7,7,2.5,3.25,2.85,3.4,2.95,3.85,201408,0,NO
stu3634,,,,,,,,,,,,,201408,0,YES
